Date,Open,High,Low,Close,Adj Close,Volume
2011-11-21,152.699997,152.839996,143.500000,143.699997,70.379951,2571910
2011-11-22,145.729996,148.399994,145.710007,148.259995,72.613297,1890610
2011-11-23,145.919998,151.649994,145.330002,146.669998,71.834572,2225330
2011-11-24,148.789993,149.270004,143.699997,144.199997,70.624825,2855300
2011-11-25,144.699997,148.199997,139.449997,147.880005,72.427193,1726660
2011-11-28,149.240005,159.500000,148.550003,158.580002,77.667717,3238160
2011-11-29,157.190002,162.289993,157.110001,157.699997,77.236725,1969090
2011-11-30,158.509995,167.500000,155.729996,165.539993,81.076500,3967150
2011-12-01,167.110001,169.500000,164.509995,167.130005,81.855255,1853800
2011-12-02,165.619995,168.000000,163.860001,165.339996,80.978569,1458090
2011-12-05,164.740005,169.869995,161.539993,169.369995,82.952316,1389750
2011-12-06,168.119995,169.889999,163.520004,164.490005,80.562248,3956400
2011-12-07,165.339996,167.000000,160.509995,161.000000,78.852966,3314600
2011-12-08,162.500000,165.649994,159.490005,161.100006,78.901932,1875770
2011-12-09,155.289993,158.679993,153.500000,154.000000,75.424576,2885770
2011-12-12,158.190002,159.750000,145.220001,146.740005,71.868843,2553390
2011-12-13,148.179993,152.300003,145.300003,152.300003,74.591965,2515300
2011-12-14,151.490005,158.660004,151.149994,153.970001,75.409882,2932200
2011-12-15,151.550003,155.419998,147.710007,151.429993,74.165855,4627220
2011-12-16,153.440002,153.889999,146.110001,147.039993,72.015755,2105440
2011-12-19,151.750000,150.050003,145.059998,149.179993,73.063881,11510077
2011-12-20,152.990005,154.220001,149.009995,154.000000,75.424576,36526936
2011-12-21,143.009995,152.990005,149.399994,149.399994,73.171616,20934884
2011-12-22,150.000000,151.699997,146.089996,151.690002,74.293190,53020
2011-12-23,152.000000,150.860001,150.800003,150.860001,73.886688,8808040
2011-12-26,153.649994,153.630005,153.229996,153.630005,75.243347,9057969
2011-12-27,149.070007,155.000000,120.945000,155.000000,75.914352,29729416
2011-12-28,154.500000,157.000000,154.350006,156.389999,76.595116,2080
2011-12-29,152.800003,155.720001,152.500000,154.000000,75.424576,21379584
2011-12-30,157.000000,160.690002,157.000000,158.399994,77.579559,16477620
2012-01-03,158.399994,158.399994,158.399994,158.399994,77.579559,0
2012-01-04,158.399994,158.399994,158.399994,158.399994,77.579559,0
2012-01-05,158.399994,158.399994,158.399994,158.399994,77.579559,0
2012-01-06,158.399994,158.399994,158.399994,158.399994,77.579559,0
2012-01-10,171.000000,174.000000,168.910004,174.000000,85.219986,20522658
2012-01-11,172.880005,174.000000,169.610001,169.610001,83.069885,22949844
2012-01-12,169.679993,171.479996,168.460007,168.500000,82.526230,16463449
2012-01-13,168.729996,169.289993,167.169998,167.500000,82.036476,28895622
2012-01-16,167.190002,168.500000,167.190002,168.009995,82.286255,16853022
2012-01-17,168.649994,169.520004,165.089996,169.520004,83.025810,20322820
2012-01-18,170.509995,171.910004,170.009995,171.910004,84.196342,30025970
2012-01-19,173.000000,175.000000,171.059998,175.000000,85.709740,20617244
2012-01-20,175.850006,176.970001,173.110001,176.550003,86.468903,27594464
2012-01-23,178.990005,177.690002,149.369995,177.000000,86.689278,17042188
2012-01-24,175.089996,176.119995,149.701996,175.000000,85.709740,19039042
2012-01-25,173.000000,175.690002,149.337006,173.500000,84.975082,29283360
2012-01-26,188.000000,176.240005,147.985001,175.850006,86.126045,19189336
2012-01-27,175.750000,177.860001,149.582993,173.529999,84.989777,27777052
2012-01-30,171.559998,181.979996,148.970993,171.509995,84.000435,18789278
2012-01-31,174.009995,178.479996,145.578995,178.479996,87.414146,23211890
2012-02-01,176.009995,178.460007,141.865005,178.460007,87.404350,35012444
2012-02-02,178.460007,178.639999,178.419998,178.639999,87.492500,23020952
2012-02-03,177.509995,179.839996,151.156006,179.500000,87.913712,32134016
2012-02-06,176.009995,179.059998,151.809998,179.440002,87.884308,24251064
2012-02-07,179.710007,179.710007,177.119995,177.970001,87.164368,23414380
2012-02-08,178.000000,179.000000,151.707993,177.509995,86.939056,32727376
2012-02-09,176.000000,184.869995,151.436005,176.259995,86.326843,18808336
2012-02-10,173.460007,178.229996,123.660004,173.899994,85.170975,26152032
2012-02-13,172.130005,175.270004,146.837006,174.029999,85.234657,17580972
2012-02-14,177.500000,176.500000,147.925995,176.330002,86.361137,17638808
2012-02-15,178.009995,179.929993,149.880005,178.789993,87.565964,27479232
2012-02-16,179.699997,180.899994,151.970993,180.630005,88.467140,14366673
2012-02-17,181.940002,183.490005,151.809998,182.050003,89.162621,23257480
2012-02-20,182.009995,191.151993,154.742004,187.979996,92.066956,15875263
2012-02-21,187.770004,195.457993,158.223007,158.227005,77.494843,11370774
2012-02-22,186.000000,197.147995,159.595993,188.039993,92.096344,18317540
2012-02-24,189.009995,197.442001,139.029007,191.309998,93.697884,18992972
2012-02-27,187.009995,189.210007,160.572998,188.720001,92.429382,10212995
2012-02-28,187.009995,191.570007,159.910995,187.539993,91.851456,21719448
2012-02-29,194.449997,194.449997,194.009995,191.850006,93.962349,27935988
2012-03-01,194.399994,201.442993,194.009995,194.009995,95.020279,17530736
2012-03-02,193.669998,196.970001,139.203995,193.000000,94.525604,25191184
2012-03-05,194.000000,195.860001,142.578995,195.860001,95.926338,17245832
2012-03-06,189.059998,205.369995,166.251007,186.630005,91.405762,16418877
2012-03-07,187.320007,189.679993,161.371994,188.660004,92.400009,35015348
2012-03-12,195.350006,195.350006,195.350006,194.740005,95.377792,24537270
2012-03-13,198.149994,199.500000,165.529007,199.500000,97.709122,25302778
2012-03-14,198.000000,201.000000,152.076004,200.889999,98.389893,43629944
2012-03-15,198.199997,210.115005,170.093994,201.669998,98.771912,25241208
2012-03-16,200.000000,211.753006,161.335999,203.000000,99.423302,29097160
2012-03-19,197.690002,199.679993,142.906998,196.990005,96.479782,28134616
2012-03-20,193.899994,198.289993,168.546005,192.979996,94.515808,28404119
2012-03-21,190.020004,194.320007,152.288406,192.190002,94.128891,34873355
2012-03-22,190.839996,192.190002,163.361496,191.000000,93.546074,11868060
2012-03-23,193.669998,193.899994,161.780502,193.899994,94.966393,20901924
2012-03-26,195.009995,199.009995,143.070602,199.009995,97.469109,21962692
2012-03-27,199.949997,200.460007,197.059998,198.000000,96.974449,1012360
2012-03-28,197.160004,198.380005,193.300003,195.750000,95.872459,154353
2012-03-29,192.899994,195.509995,186.500000,191.250000,93.668495,2060200
2012-03-30,192.539993,198.770004,192.399994,195.279999,95.642273,195920
2012-04-02,198.410004,199.500000,193.750000,197.300003,96.631592,1584670
2012-04-03,198.050003,202.550003,196.529999,199.899994,97.905014,2175790
2012-04-04,198.380005,200.869995,192.529999,195.679993,95.838173,210802
2012-04-05,195.199997,196.440002,192.000000,194.339996,95.181885,1736630
2012-04-06,194.979996,195.869995,189.199997,193.050003,94.550095,99717
