Date,Open,High,Low,Close,Adj Close,Volume
2011-11-21,79.000000,79.370003,75.849998,75.989998,41.231762,293803296
2011-11-22,76.940002,77.760002,75.099998,76.400002,41.454220,272599360
2011-11-23,75.000000,77.440002,74.419998,76.800003,41.671265,335403040
2011-11-24,76.730003,77.290001,73.820000,73.820000,40.054329,177337888
2011-11-25,75.400002,78.750000,73.750000,78.269997,42.468876,319155936
2011-11-28,80.000000,83.070000,79.519997,83.000000,45.035355,320434016
2011-11-29,83.519997,83.750000,81.830002,82.580002,44.807461,251721600
2011-11-30,82.099998,87.690002,81.029999,87.550003,47.504154,448111296
2011-12-01,89.139999,89.900002,86.410004,87.699997,47.585541,392995200
2011-12-02,88.150002,91.279999,86.500000,89.500000,48.562214,410145152
2011-12-05,89.559998,90.519997,88.959999,89.930000,48.795528,202788432
2011-12-06,88.940002,89.320000,85.750000,85.900002,46.608871,306040576
2011-12-07,87.180000,87.470001,83.750000,85.250000,46.256184,356619328
2011-12-08,86.010002,87.839996,85.300003,85.989998,46.657707,281726688
2011-12-09,84.120003,84.629997,81.650002,82.400002,44.709789,329421184
2011-12-12,83.510002,84.800003,79.169998,79.900002,43.353306,267378544
2011-12-13,79.809998,82.889999,78.029999,82.720001,44.883427,388135520
2011-12-14,81.900002,83.650002,80.360001,80.800003,43.841644,352715616
2011-12-15,79.980003,82.550003,79.760002,82.269997,44.639259,326773184
2011-12-16,83.050003,83.379997,80.510002,80.629997,43.749405,222904096
2011-12-19,90.000000,122.910004,79.150002,81.800003,44.384235,379829440
2011-12-20,77.419998,82.709999,77.419998,82.709999,44.877995,371405728
2011-12-21,80.500000,84.000000,79.000000,80.300003,43.570347,338671520
2011-12-22,84.260002,81.400002,79.000000,80.000000,43.407566,305987680
2011-12-23,81.889999,81.190002,78.599998,80.000000,43.407566,2092700
2011-12-26,81.000000,82.940002,80.510002,81.419998,44.178055,349265440
2011-12-27,80.849998,82.769997,79.290001,80.000000,43.407566,299346528
2011-12-28,79.989998,80.199997,79.029999,79.279999,43.016899,289001568
2011-12-29,73.620003,79.010002,77.199997,78.800003,42.756462,244386736
2011-12-30,78.529999,80.019997,78.000000,79.400002,43.082008,168210016
2012-01-03,79.400002,79.400002,79.400002,79.400002,43.082008,0
2012-01-04,79.400002,79.400002,79.400002,79.400002,43.082008,0
2012-01-05,79.400002,79.400002,79.400002,79.400002,43.082008,0
2012-01-06,79.400002,79.400002,79.400002,79.400002,43.082008,0
2012-01-10,85.610001,86.809998,84.089996,86.809998,47.102634,311934592
