Date,Open,High,Low,Close,Adj Close,Volume
2011-11-21,405.500000,405.500000,388.000000,390.000000,282.074158,1153290
2011-11-22,396.130005,399.799988,393.820007,395.000000,285.690491,418240
2011-11-23,390.910004,396.230011,385.000000,391.000000,282.797394,1762500
2011-11-24,394.000000,397.500000,390.209991,392.850006,284.135437,541360
2011-11-25,393.299988,412.000000,392.000000,410.100006,296.611847,1444240
2011-11-28,413.209991,418.000000,411.829987,416.000000,300.879089,1578930
2011-11-29,414.200012,418.000000,407.079987,412.200012,298.130707,942220
2011-11-30,415.799988,420.899994,412.649994,418.160004,302.441376,2762010
2011-12-01,418.200012,418.399994,411.670013,417.109985,301.681915,1009260
2011-12-02,416.260010,417.980011,414.299988,415.209991,300.307709,560960
2011-12-05,411.380005,412.109985,405.109985,410.000000,296.539520,766390
2011-12-06,408.750000,411.000000,388.869995,391.540009,283.187988,1788480
2011-12-07,392.399994,394.000000,384.339996,387.000000,279.904327,2478800
2011-12-08,392.000000,395.970001,385.510010,390.059998,282.117554,2053430
2011-12-09,386.899994,397.130005,380.470001,393.000000,284.243958,4528310
2011-12-12,399.899994,401.480011,370.079987,374.000000,270.501892,1460510
2011-12-13,373.519989,379.500000,355.200012,375.149994,271.333588,1717950
2011-12-14,372.500000,397.480011,370.369995,383.500000,277.372925,1824740
2011-12-15,382.239990,389.000000,372.100006,385.000000,278.457794,2020490
2011-12-16,387.109985,388.170013,380.489990,387.000000,279.904327,871300
2011-12-19,377.010010,378.649994,376.299988,377.750000,273.214111,791910
2011-12-20,379.000000,384.750000,379.000000,384.750000,278.277008,986240
2011-12-21,376.000000,380.000000,374.570007,380.000000,274.841461,1108970
2011-12-22,377.559998,380.619995,376.589996,378.750000,273.937408,77670
2011-12-23,378.500000,379.000000,378.260010,378.700012,273.901215,4517690
2011-12-26,373.470001,381.880005,373.470001,381.880005,276.201233,177440
2011-12-27,373.459991,380.970001,374.019989,378.670013,273.879578,4270150
2011-12-28,378.880005,382.649994,375.100006,376.869995,272.577637,459580
2011-12-29,370.010010,378.850006,370.000000,378.850006,274.009766,1212050
2011-12-30,385.839996,394.000000,383.000000,394.000000,284.967224,1267730
2012-01-03,394.000000,394.000000,394.000000,394.000000,284.967224,0
2012-01-04,394.000000,394.000000,394.000000,394.000000,284.967224,0
2012-01-05,394.000000,394.000000,394.000000,394.000000,284.967224,0
2012-01-06,394.000000,394.000000,394.000000,394.000000,284.967224,0
2012-01-10,398.700012,401.130005,388.459991,401.130005,290.124084,2024300
2012-01-11,434.019989,401.859985,387.459991,395.399994,285.979797,2077404
2012-01-12,390.019989,400.000000,391.109985,391.510010,283.166290,1047370
2012-01-13,393.000000,398.459991,389.070007,391.500000,283.158997,1149700
2012-01-16,314.160004,388.750000,274.890015,388.750000,281.170105,638230
2012-01-17,384.950012,393.299988,384.950012,393.000000,284.243958,1322500
2012-01-18,378.679993,394.000000,378.679993,392.500000,283.882294,1097070
2012-01-19,391.649994,395.019989,390.000000,391.489990,283.151764,729850
2012-01-20,389.649994,391.920013,380.100006,387.170013,280.027313,2583550
2012-01-23,383.450012,389.000000,310.239990,389.000000,281.350861,125490
2012-01-24,380.000000,386.500000,330.148010,386.500000,279.542725,1353860
2012-01-25,388.239990,386.750000,348.246002,386.540009,279.571655,1497120
2012-01-26,381.100006,387.880005,329.927002,387.549988,280.302185,1751726
2012-01-27,385.000000,389.429993,387.100006,388.559998,281.032684,993990
2012-01-30,385.010010,390.290009,329.290009,388.640015,281.090515,631370
2012-01-31,390.000000,394.929993,385.390015,391.709991,283.310944,712330
2012-02-01,399.399994,400.720001,315.127991,400.720001,289.827545,2347050
2012-02-02,395.750000,400.100006,339.039001,399.410004,288.880096,1050930
2012-02-03,403.359985,404.700012,401.859985,404.320007,292.431335,1131320
2012-02-06,404.350006,416.239990,396.410004,405.100006,292.995514,1627030
2012-02-07,400.000000,403.160004,398.170013,400.859985,289.928802,675100
2012-02-08,393.100006,392.200012,391.640015,392.200012,283.665375,2236402
2012-02-09,380.000000,399.760010,339.795013,390.000000,282.074158,1724544
2012-02-10,383.380005,390.679993,381.130005,385.000000,278.457794,2024750
2012-02-13,391.000000,394.750000,346.562988,390.619995,282.522522,1122531
2012-02-14,395.899994,398.399994,392.170013,394.579987,285.386719,1105539
2012-02-15,399.000000,399.000000,396.000000,398.290009,288.070038,1283249
2012-02-16,395.000000,395.510010,391.269989,395.480011,286.037689,411050
2012-02-17,391.160004,391.299988,386.049988,391.779999,283.361542,1797518
2012-02-20,392.070007,395.239990,333.013000,395.000000,285.690491,384620
2012-02-21,388.000000,388.000000,355.697998,388.000000,280.627655,1205770
