Date,Open,High,Low,Close,Adj Close,Volume
2011-11-21,61.750000,61.970001,59.099998,59.099998,29.048269,23467300
2011-11-22,59.439999,60.639999,58.400002,58.740002,28.871330,20407900
2011-11-23,57.799999,59.900002,57.720001,59.299999,29.146576,26490000
2011-11-24,59.369999,59.790001,57.029999,57.029999,28.030846,8871200
2011-11-25,58.540001,60.250000,57.500000,60.250000,29.613510,19052600
2011-11-28,62.439999,64.559998,61.759998,64.500000,31.702427,27486000
2011-11-29,64.000000,65.349998,63.910000,64.050003,31.481245,39160700
2011-11-30,64.000000,67.800003,63.189999,67.790001,33.319496,55726800
2011-12-01,68.150002,68.879997,67.029999,67.330002,33.093407,47601600
2011-12-02,67.870003,69.099998,67.809998,68.750000,33.791351,40774900
2011-12-05,68.900002,69.290001,68.550003,69.000000,33.914219,13880100
2011-12-06,67.919998,68.099998,65.559998,65.559998,32.223431,30213200
2011-12-07,66.589996,66.900002,63.099998,64.300003,31.604126,31254600
2011-12-08,65.199997,66.260002,64.400002,65.099998,31.997332,27958000
2011-12-09,63.500000,63.980000,60.930000,61.450001,30.203321,37762800
2011-12-12,62.900002,63.060001,59.110001,59.950001,29.466057,24435000
2011-12-13,60.049999,61.180000,57.810001,61.000000,29.982143,39060900
2011-12-14,60.369999,61.369999,59.450001,60.150002,29.564352,30149700
2011-12-15,59.540001,61.000000,59.130001,60.930000,29.947735,29120100
2011-12-16,61.599998,61.779999,59.720001,60.000000,29.490633,17051900
2011-12-19,60.000000,60.830002,59.250000,59.830002,29.407076,101607440
2011-12-20,56.810001,61.000000,56.810001,61.000000,29.982143,85451688
2011-12-21,59.650002,68.919502,47.799999,59.119999,29.058102,82965
2011-12-22,58.830002,58.830002,58.830002,58.830002,28.915565,81338040
2011-12-23,58.549999,59.290001,58.549999,59.090000,29.043358,99328000
2011-12-26,59.549999,62.254501,59.490002,60.450001,29.711807,72423
2011-12-27,57.040001,69.345001,48.000000,59.450001,29.220303,66639464
2011-12-28,59.099998,59.650002,58.400002,58.500000,28.753361,68129336
2011-12-29,56.049999,58.849998,56.560001,58.849998,28.925396,62786616
2011-12-30,60.000000,59.439999,58.020000,59.200001,29.097424,32220916
